"INSTANT COFFEE TYPE,REGION,SUB REGION,Country,Country Code,Segment,Sub-segment,SBUX Segments,Manufacturer,Brand,Time,Volume in cups Sales,Value Sales Local"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-05-2020,39133,43442426"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-06-2020,43419,3085774"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-07-2020,6067,543306"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-08-2020,42990,26722292"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-09-2020,1243,16778506"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-06-2019,11437,34944433"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-07-2019,56668,59063727"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-08-2019,5296,32495317"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-09-2019,35970,24789027"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-10-2019,46650,57531722"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-10-2020,40400,59339788"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-11-2020,734,59241320"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BRULERIE LAURENTIDES,BRULERIE LAURENTIDES,01-11-2019,21933,56386598"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-01-2019,3172,41910393"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-02-2019,22121,37235137"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-03-2019,2827,39518978"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-04-2019,40615,37035116"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-05-2019,39308,48794274"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-01-2020,46164,45842327"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-02-2020,45665,50962323"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-03-2020,8836,31009149"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-04-2020,32425,27799581"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-05-2020,923,4631800"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-06-2020,28722,29597301"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-07-2020,49866,57903672"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-08-2020,23099,15193268"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-09-2020,34573,36869319"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-06-2019,15266,4216393"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-07-2019,18912,54402881"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-08-2019,17678,55761688"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-09-2019,49366,5628535"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-10-2019,34223,43525725"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-10-2020,19470,674530"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,LA RESERVE VITTORIA,BRULERIE DE LA VALLE,01-11-2020,57066,22418817"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-01-2019,13931,37719512"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-02-2019,28285,6282107"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-03-2019,28671,47782999"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-04-2019,38748,51343411"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-05-2019,9899,3586276"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-12-2019,365,45571353"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-01-2020,23953,16439734"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-02-2020,20888,39696540"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-06-2019,1132,10441353"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-07-2019,25565,57740145"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-08-2019,10480,11863589"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-09-2019,29436,10916086"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-10-2019,59496,49003975"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,CAFE FARO,BRULERIE,01-11-2019,25586,47725031"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-01-2019,19376,40072361"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-02-2019,17943,43962568"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-03-2019,5312,48554299"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-04-2019,9618,51187847"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-05-2019,46492,57044279"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-12-2019,28211,31385255"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-01-2020,46952,33747291"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-02-2020,54169,33463213"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-03-2020,9812,57966737"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-04-2020,7508,56601971"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-05-2020,33243,55908073"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-06-2020,28284,31661502"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-07-2020,21007,47318868"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-08-2020,8492,22667416"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-06-2019,13280,37869756"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-07-2019,35680,4870009"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-08-2019,47338,50506826"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-09-2019,32565,15889202"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-10-2019,23529,15182737"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,MOTHER PARKERS,BROWN GOLD,01-11-2019,20113,44608464"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-01-2019,45514,16952955"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-02-2019,18912,52960774"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-03-2019,33387,21951424"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-04-2019,36997,33611057"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-05-2019,6106,22801354"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-12-2019,39229,13281378"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-01-2020,25088,51611650"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-02-2020,2086,54722371"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-03-2020,17761,28777613"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-04-2020,27244,40273401"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-05-2020,249,45496480"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-06-2020,55870,43212437"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-07-2020,34954,49612836"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-08-2020,57275,832443"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-09-2020,35153,32484552"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-06-2019,34189,48812055"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-07-2019,30315,51846541"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-08-2019,58765,9633543"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-09-2019,55690,23631011"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-10-2019,16556,44257113"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-10-2020,37729,19704119"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-11-2020,19581,38328256"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROSSARD FRERE,BROSSARD FRERE,01-11-2019,15735,49591990"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-01-2019,1200,29438484"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-02-2019,37985,21158266"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-03-2019,8704,5875770"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-04-2019,25908,1685198"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-05-2019,37102,58936951"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-12-2019,49814,13197716"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-01-2020,48761,33989153"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-02-2020,1305,16482878"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-03-2020,28179,10927079"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-04-2020,9630,6397753"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-05-2020,40257,39551362"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-06-2020,1011,43137207"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-07-2020,41387,21193316"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-08-2020,10836,14491422"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-09-2020,40591,34616852"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-06-2019,11361,55934806"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-07-2019,326,39411780"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-08-2019,36513,53744559"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-09-2019,50330,13827066"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-10-2019,38703,44284942"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-10-2020,44868,27842215"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-11-2020,31358,8973343"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BROOKLYN BEAN RSTERY,BROOKLYN,01-11-2019,7854,54205746"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-01-2019,56937,4612382"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-02-2019,57648,54836276"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-03-2019,20748,1477707"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-04-2019,43203,45663011"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-05-2019,41252,32868316"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-12-2019,1618,2273867"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-01-2020,22165,9275389"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-02-2020,10164,9967223"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-03-2020,51313,13012412"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-04-2020,28954,21505535"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-05-2020,12982,34644014"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-06-2020,34099,45306729"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-07-2020,17714,52074068"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-08-2020,58009,32112368"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-09-2020,1756,49846883"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-06-2019,49005,36813579"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-07-2019,50908,25585156"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-08-2019,49873,25316476"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,KEURIG K CUP,KEUR Kcup,BOSTONS BEST COFFEE ROASTERS,BOSTONS BEST,01-09-2019,53433,38032474"
